report_id,comment_id,account_id,report_reason,reported_at,reporter_type
REP-000345,COM-000702,ACC-000065,spam,2026-06-02 04:45:29,automated_system
REP-000346,COM-000704,ACC-000065,spam,2026-06-01 02:57:43,user
REP-000347,COM-000705,ACC-000065,fake_engagement,2026-06-03 03:47:42,user
REP-000348,COM-000705,ACC-000065,spam,2026-06-01 01:50:33,automated_system
REP-000349,COM-000705,ACC-000065,spam,2026-06-02 02:44:28,user
REP-000350,COM-000705,ACC-000065,spam,2026-06-03 02:48:02,user
REP-000351,COM-000705,ACC-000065,spam,2026-05-31 21:39:28,automated_system
REP-000352,COM-000706,ACC-000065,fake_engagement,2026-06-02 15:17:08,user
REP-000353,COM-000707,ACC-000065,spam,2026-06-03 20:33:52,trusted_flagger
REP-000354,COM-000708,ACC-000065,fake_engagement,2026-06-01 09:25:01,automated_system
REP-000355,COM-000708,ACC-000065,fake_engagement,2026-05-30 23:19:14,user
REP-000356,COM-000708,ACC-000065,spam,2026-05-29 08:12:55,user
REP-000357,COM-000708,ACC-000065,fake_engagement,2026-05-30 02:45:50,user
REP-000358,COM-000709,ACC-000065,fake_engagement,2026-06-01 09:33:03,user
REP-000359,COM-000712,ACC-000065,spam,2026-06-02 10:19:05,automated_system
REP-000360,COM-000716,ACC-000065,spam,2026-05-30 11:25:35,user
REP-000361,COM-000716,ACC-000065,fake_engagement,2026-06-02 13:18:45,user
REP-000362,COM-000717,ACC-000065,fake_engagement,2026-05-31 19:48:32,automated_system
REP-000363,COM-000718,ACC-000065,fake_engagement,2026-06-01 06:20:54,automated_system
REP-000364,COM-000718,ACC-000065,spam,2026-06-01 12:14:44,automated_system
REP-000365,COM-000719,ACC-000065,spam,2026-05-30 21:47:33,automated_system
REP-000366,COM-000719,ACC-000065,spam,2026-05-29 09:24:12,automated_system
REP-000367,COM-000719,ACC-000065,spam,2026-05-30 12:05:15,automated_system
REP-000368,COM-000720,ACC-000065,fake_engagement,2026-06-02 08:30:26,automated_system
REP-000369,COM-000721,ACC-000065,fake_engagement,2026-05-30 15:43:56,trusted_flagger
REP-000370,COM-000722,ACC-000065,fake_engagement,2026-06-02 21:21:40,automated_system
REP-000371,COM-000729,ACC-000065,spam,2026-05-31 10:04:55,user
REP-000372,COM-000731,ACC-000065,spam,2026-05-31 22:32:56,user
REP-000373,COM-000731,ACC-000065,spam,2026-06-01 05:37:24,automated_system
REP-000374,COM-000731,ACC-000065,fake_engagement,2026-06-01 07:19:35,automated_system
REP-000375,COM-000731,ACC-000065,spam,2026-06-02 21:34:09,automated_system
REP-000376,COM-000732,ACC-000065,fake_engagement,2026-06-01 15:19:22,user
REP-000377,COM-000732,ACC-000065,fake_engagement,2026-05-31 02:35:50,trusted_flagger
REP-000378,COM-000734,ACC-000065,spam,2026-05-31 10:01:21,trusted_flagger
REP-000379,COM-000737,ACC-000065,fake_engagement,2026-05-31 06:35:01,user
REP-000380,COM-000737,ACC-000065,spam,2026-05-31 23:15:45,user
REP-000381,COM-000738,ACC-000065,fake_engagement,2026-06-01 03:09:39,user
REP-000382,COM-000740,ACC-000065,fake_engagement,2026-05-31 09:03:20,user
REP-000383,COM-000740,ACC-000065,spam,2026-05-31 07:28:42,trusted_flagger
REP-000384,COM-000740,ACC-000065,spam,2026-05-30 15:21:28,automated_system
REP-000385,COM-000740,ACC-000065,fake_engagement,2026-05-31 02:29:08,user
REP-000386,COM-000740,ACC-000065,fake_engagement,2026-05-31 18:42:54,user
REP-000387,COM-000743,ACC-000065,fake_engagement,2026-05-31 01:25:44,user
REP-000388,COM-000744,ACC-000065,fake_engagement,2026-06-01 03:33:00,automated_system
REP-000389,COM-000747,ACC-000065,spam,2026-05-31 05:57:14,user
REP-000390,COM-000748,ACC-000065,spam,2026-06-01 09:44:07,user
REP-000391,COM-000748,ACC-000065,spam,2026-06-02 18:46:42,automated_system
REP-000392,COM-000749,ACC-000065,spam,2026-06-02 04:08:31,user
REP-000393,COM-000749,ACC-000065,spam,2026-06-03 23:50:23,user
REP-000394,COM-000750,ACC-000065,spam,2026-06-02 03:21:41,automated_system
REP-000395,COM-000750,ACC-000065,fake_engagement,2026-06-03 08:05:07,user
REP-000396,COM-000751,ACC-000065,spam,2026-06-04 10:47:54,user
REP-000397,COM-000751,ACC-000065,spam,2026-06-02 20:24:23,trusted_flagger
REP-000398,COM-000751,ACC-000065,fake_engagement,2026-06-03 07:29:05,automated_system
REP-000399,COM-000751,ACC-000065,spam,2026-06-02 16:23:23,user
REP-000400,COM-000751,ACC-000065,spam,2026-06-04 20:46:19,automated_system
REP-000401,COM-000752,ACC-000065,fake_engagement,2026-06-03 11:31:51,user
REP-000402,COM-000752,ACC-000065,spam,2026-06-04 09:08:53,user
REP-000403,COM-000752,ACC-000065,spam,2026-06-02 14:44:34,user
REP-000404,COM-000753,ACC-000066,misinformation,2026-05-13 06:07:52,user
REP-000405,COM-000754,ACC-000066,spam,2026-05-27 02:54:20,automated_system
REP-000406,COM-000754,ACC-000066,spam,2026-05-24 11:23:22,trusted_flagger
REP-000407,COM-000755,ACC-000066,spam,2026-05-26 09:51:55,user
REP-000408,COM-000757,ACC-000066,spam,2026-05-14 14:29:07,user
REP-000409,COM-000758,ACC-000066,spam,2026-05-22 15:05:56,user
REP-000410,COM-000758,ACC-000066,misinformation,2026-05-25 02:18:25,user
REP-000411,COM-000761,ACC-000066,misinformation,2026-05-17 06:20:12,automated_system
REP-000412,COM-000761,ACC-000066,misinformation,2026-05-18 12:44:08,trusted_flagger
REP-000413,COM-000761,ACC-000066,spam,2026-05-17 12:23:57,user
REP-000414,COM-000764,ACC-000066,misinformation,2026-05-29 21:16:55,automated_system
REP-000415,COM-000765,ACC-000066,misinformation,2026-05-22 08:58:50,automated_system
REP-000416,COM-000766,ACC-000066,misinformation,2026-05-26 06:08:38,user
REP-000417,COM-000767,ACC-000066,misinformation,2026-05-31 11:42:51,user
REP-000418,COM-000767,ACC-000066,spam,2026-06-02 11:02:09,automated_system
REP-000419,COM-000768,ACC-000066,misinformation,2026-05-25 00:55:29,automated_system
REP-000420,COM-000768,ACC-000066,spam,2026-05-26 19:37:44,user
REP-000421,COM-000772,ACC-000066,spam,2026-05-16 05:50:14,user
REP-000422,COM-000775,ACC-000066,spam,2026-05-21 21:55:21,trusted_flagger
REP-000423,COM-000775,ACC-000066,misinformation,2026-05-21 19:31:29,trusted_flagger
REP-000424,COM-000775,ACC-000066,spam,2026-05-20 08:33:12,user
REP-000425,COM-000775,ACC-000066,misinformation,2026-05-22 20:04:40,automated_system
REP-000426,COM-000776,ACC-000066,misinformation,2026-05-30 10:44:11,user
REP-000427,COM-000779,ACC-000066,misinformation,2026-05-27 03:30:58,automated_system
REP-000428,COM-000780,ACC-000066,spam,2026-06-01 17:20:05,automated_system
REP-000429,COM-000782,ACC-000066,spam,2026-05-20 14:19:03,user
REP-000430,COM-000782,ACC-000066,misinformation,2026-05-20 05:47:07,user
REP-000431,COM-000784,ACC-000066,spam,2026-05-24 21:36:59,user
REP-000432,COM-000790,ACC-000066,spam,2026-05-18 08:09:05,trusted_flagger
REP-000433,COM-000792,ACC-000066,misinformation,2026-05-20 06:07:37,user
REP-000434,COM-000816,ACC-000072,fake_engagement,2026-05-30 20:11:37,user
REP-000435,COM-000816,ACC-000072,spam,2026-05-29 12:28:22,automated_system
REP-000436,COM-000827,ACC-000072,fake_engagement,2026-06-02 16:29:46,automated_system
REP-000437,COM-000832,ACC-000073,hate_speech,2025-01-25 16:56:07,user
REP-000438,COM-000834,ACC-000073,harassment,2026-03-05 05:59:48,user
REP-000439,COM-000834,ACC-000073,harassment,2026-03-07 01:40:04,user
REP-000440,COM-000834,ACC-000073,harassment,2026-03-04 13:38:14,user
REP-000441,COM-000835,ACC-000073,harassment,2025-12-20 03:45:55,automated_system
REP-000442,COM-000837,ACC-000073,harassment,2025-12-05 12:11:43,automated_system
REP-000443,COM-000840,ACC-000073,harassment,2024-12-23 15:13:52,automated_system
REP-000444,COM-000843,ACC-000073,harassment,2025-01-11 02:08:23,automated_system
REP-000445,COM-000849,ACC-000073,hate_speech,2026-03-04 04:40:21,automated_system
REP-000446,COM-000850,ACC-000073,hate_speech,2026-04-18 23:11:02,automated_system
REP-000447,COM-000860,ACC-000077,impersonation,2026-05-29 00:21:12,user
REP-000448,COM-000860,ACC-000077,impersonation,2026-05-26 23:20:26,trusted_flagger
REP-000449,COM-000860,ACC-000077,impersonation,2026-05-26 19:01:42,user
REP-000450,COM-000861,ACC-000077,impersonation,2026-06-01 03:24:33,automated_system
REP-000451,COM-000862,ACC-000077,scam,2026-05-24 16:28:55,automated_system
REP-000452,COM-000863,ACC-000077,scam,2026-05-28 05:01:12,trusted_flagger
REP-000453,COM-000866,ACC-000077,impersonation,2026-05-28 05:28:59,trusted_flagger
REP-000454,COM-000870,ACC-000077,scam,2026-05-28 05:27:31,automated_system
REP-000455,COM-000871,ACC-000077,scam,2026-05-27 01:46:09,user
REP-000456,COM-000873,ACC-000077,impersonation,2026-05-24 01:22:39,user
REP-000457,COM-000874,ACC-000077,impersonation,2026-05-22 01:31:30,user
REP-000458,COM-000875,ACC-000077,impersonation,2026-06-01 15:27:11,trusted_flagger
REP-000459,COM-000876,ACC-000077,impersonation,2026-05-28 17:21:36,user
REP-000460,COM-000876,ACC-000077,scam,2026-05-27 00:26:30,user
REP-000461,COM-000878,ACC-000077,scam,2026-05-26 08:17:35,user
REP-000462,COM-000881,ACC-000077,impersonation,2026-06-03 17:23:37,automated_system
REP-000463,COM-000881,ACC-000077,impersonation,2026-05-31 13:38:26,trusted_flagger
REP-000464,COM-000881,ACC-000077,scam,2026-06-01 21:37:10,automated_system
REP-000465,COM-000884,ACC-000077,scam,2026-06-02 21:18:00,trusted_flagger
REP-000466,COM-000884,ACC-000077,scam,2026-06-01 02:18:53,automated_system
REP-000467,COM-000908,ACC-000084,hate_speech,2026-05-31 04:54:38,user
REP-000468,COM-000909,ACC-000084,hate_speech,2026-04-09 04:00:49,user
REP-000469,COM-000909,ACC-000084,hate_speech,2026-04-08 23:16:15,user
REP-000470,COM-000911,ACC-000084,hate_speech,2026-04-25 08:24:13,automated_system
REP-000471,COM-000913,ACC-000084,harassment,2026-04-21 02:04:10,automated_system
REP-000472,COM-000914,ACC-000084,harassment,2026-05-13 04:18:59,automated_system
REP-000473,COM-000915,ACC-000084,hate_speech,2026-03-26 23:28:25,user
REP-000474,COM-000916,ACC-000084,hate_speech,2026-04-18 16:18:52,user
REP-000475,COM-000916,ACC-000084,harassment,2026-04-18 02:44:19,user
REP-000476,COM-000919,ACC-000084,hate_speech,2026-03-24 21:23:52,trusted_flagger
REP-000477,COM-000933,ACC-000087,harassment,2025-02-19 00:43:24,user
REP-000478,COM-000933,ACC-000087,harassment,2025-02-18 06:57:06,automated_system
REP-000479,COM-000938,ACC-000087,hate_speech,2022-12-28 12:29:54,automated_system
REP-000480,COM-000941,ACC-000087,harassment,2023-02-04 08:15:19,user
REP-000481,COM-000945,ACC-000087,hate_speech,2024-10-08 08:49:52,user
REP-000482,COM-000945,ACC-000087,spam,2024-10-10 02:54:29,trusted_flagger
REP-000483,COM-000946,ACC-000087,harassment,2025-10-17 22:11:59,automated_system
REP-000484,COM-000946,ACC-000087,spam,2025-10-16 06:31:33,user
REP-000485,COM-000946,ACC-000087,harassment,2025-10-16 19:45:06,trusted_flagger
REP-000486,COM-000948,ACC-000087,spam,2022-11-22 06:38:21,automated_system
REP-000487,COM-000948,ACC-000087,hate_speech,2022-11-24 22:57:40,user
REP-000488,COM-000950,ACC-000087,hate_speech,2022-04-19 03:59:50,user
REP-000489,COM-000952,ACC-000087,harassment,2022-04-24 10:35:27,trusted_flagger
REP-000490,COM-000952,ACC-000087,harassment,2022-04-24 08:11:55,automated_system
REP-000491,COM-000953,ACC-000087,spam,2022-06-26 18:13:43,automated_system
REP-000492,COM-000954,ACC-000087,spam,2024-11-02 13:56:16,user
REP-000493,COM-000955,ACC-000087,hate_speech,2026-01-02 18:20:27,user
REP-000494,COM-000956,ACC-000087,hate_speech,2022-08-21 16:46:17,user
REP-000495,COM-000957,ACC-000087,spam,2023-03-04 08:23:21,user
REP-000496,COM-000957,ACC-000087,harassment,2023-03-06 10:02:03,automated_system
REP-000497,COM-000957,ACC-000087,harassment,2023-03-05 07:10:32,user
REP-000498,COM-000959,ACC-000087,spam,2022-02-18 04:44:01,automated_system
REP-000499,COM-000967,ACC-000089,harassment,2024-04-10 17:11:38,user
REP-000500,COM-000997,ACC-000093,misinformation,2026-05-26 19:12:03,automated_system
REP-000501,COM-000997,ACC-000093,spam,2026-05-26 18:02:12,user
REP-000502,COM-000999,ACC-000093,misinformation,2026-05-27 13:22:56,automated_system
REP-000503,COM-000999,ACC-000093,spam,2026-05-28 00:06:54,trusted_flagger
REP-000504,COM-001014,ACC-000097,hate_speech,2025-09-13 14:08:07,automated_system
REP-000505,COM-001014,ACC-000097,harassment,2025-09-14 18:20:43,user
REP-000506,COM-001015,ACC-000097,spam,2025-12-28 02:50:53,user
REP-000507,COM-001016,ACC-000097,harassment,2026-03-05 19:10:26,automated_system
REP-000508,COM-001016,ACC-000097,spam,2026-03-04 17:21:01,user
REP-000509,COM-001017,ACC-000097,hate_speech,2026-03-08 01:22:28,user
REP-000510,COM-001018,ACC-000097,spam,2024-12-22 11:32:37,automated_system
REP-000511,COM-001019,ACC-000097,harassment,2024-12-04 00:20:16,user
REP-000512,COM-001021,ACC-000097,hate_speech,2025-11-17 18:16:03,user
REP-000513,COM-001021,ACC-000097,spam,2025-11-19 06:08:23,automated_system
REP-000514,COM-001024,ACC-000097,harassment,2025-07-20 19:44:08,trusted_flagger
REP-000515,COM-001026,ACC-000097,spam,2025-05-21 03:46:21,user
REP-000516,COM-001028,ACC-000097,harassment,2026-01-09 13:27:43,user
REP-000517,COM-001029,ACC-000097,spam,2025-11-17 14:19:25,trusted_flagger
REP-000518,COM-001029,ACC-000097,spam,2025-11-17 05:54:14,automated_system
REP-000519,COM-001030,ACC-000097,hate_speech,2025-04-10 20:15:40,automated_system
REP-000520,COM-001031,ACC-000097,harassment,2026-05-06 13:37:19,automated_system
REP-000521,COM-001031,ACC-000097,hate_speech,2026-05-06 17:03:34,user
REP-000522,COM-001031,ACC-000097,harassment,2026-05-04 11:01:21,user
REP-000523,COM-001032,ACC-000097,harassment,2025-01-21 19:41:37,user
REP-000524,COM-001034,ACC-000097,spam,2025-04-14 23:40:44,automated_system
REP-000525,COM-001035,ACC-000097,hate_speech,2025-10-29 11:43:51,user
REP-000526,COM-001035,ACC-000097,harassment,2025-10-31 12:56:43,user
REP-000527,COM-001037,ACC-000097,hate_speech,2025-10-03 23:57:40,user
REP-000528,COM-001038,ACC-000097,spam,2026-05-12 15:43:51,automated_system
REP-000529,COM-001038,ACC-000097,spam,2026-05-11 07:32:35,automated_system
REP-000530,COM-001038,ACC-000097,hate_speech,2026-05-12 19:28:21,automated_system
REP-000531,COM-001039,ACC-000097,hate_speech,2025-10-20 12:45:21,automated_system
REP-000532,COM-001039,ACC-000097,harassment,2025-10-20 17:52:38,user
REP-000533,COM-001039,ACC-000097,harassment,2025-10-23 15:28:22,automated_system
REP-000534,COM-001040,ACC-000097,spam,2025-09-28 01:58:43,user
REP-000535,COM-001040,ACC-000097,hate_speech,2025-09-27 07:18:50,user
REP-000536,COM-001044,ACC-000097,hate_speech,2024-12-31 18:59:04,trusted_flagger
REP-000537,COM-001044,ACC-000097,spam,2024-12-31 09:17:12,user
REP-000538,COM-001045,ACC-000097,spam,2025-06-28 19:49:53,user
REP-000539,COM-001046,ACC-000097,hate_speech,2025-09-23 05:25:11,user
REP-000540,COM-001046,ACC-000097,hate_speech,2025-09-24 13:42:51,trusted_flagger
REP-000541,COM-001047,ACC-000097,hate_speech,2025-10-01 15:13:31,automated_system
REP-000542,COM-001049,ACC-000097,spam,2025-07-23 14:38:27,automated_system
REP-000543,COM-001049,ACC-000097,harassment,2025-07-22 06:19:31,user
REP-000544,COM-001049,ACC-000097,hate_speech,2025-07-23 19:05:10,user
REP-000545,COM-001051,ACC-000097,hate_speech,2025-10-19 20:37:55,user
REP-000546,COM-001051,ACC-000097,spam,2025-10-21 13:31:25,trusted_flagger
REP-000547,COM-001054,ACC-000097,hate_speech,2025-10-02 04:36:09,trusted_flagger
REP-000548,COM-001056,ACC-000097,hate_speech,2025-01-14 22:37:16,user
REP-000549,COM-001058,ACC-000097,hate_speech,2025-05-11 19:48:48,user
REP-000550,COM-001059,ACC-000097,spam,2025-01-25 18:28:56,user
REP-000551,COM-001067,ACC-000099,fake_engagement,2026-06-02 08:59:18,user
REP-000552,COM-001073,ACC-000099,spam,2026-06-01 21:06:13,trusted_flagger
REP-000553,COM-001081,ACC-000099,spam,2026-05-30 12:59:17,automated_system
REP-000554,COM-001082,ACC-000099,fake_engagement,2026-06-01 10:38:26,user
REP-000555,COM-001085,ACC-000099,fake_engagement,2026-05-31 02:02:36,user
REP-000556,COM-001085,ACC-000099,spam,2026-05-30 05:19:58,trusted_flagger
REP-000557,COM-001086,ACC-000099,fake_engagement,2026-06-02 16:25:54,automated_system
REP-000558,COM-001087,ACC-000100,hate_speech,2026-01-31 17:40:23,user
REP-000559,COM-001088,ACC-000100,hate_speech,2025-06-11 15:43:01,user
REP-000560,COM-001089,ACC-000100,harassment,2024-10-25 05:57:56,user
REP-000561,COM-001089,ACC-000100,hate_speech,2024-10-25 14:03:16,trusted_flagger
REP-000562,COM-001089,ACC-000100,hate_speech,2024-10-24 21:02:46,user
REP-000563,COM-001094,ACC-000100,hate_speech,2025-03-26 03:22:10,user
REP-000564,COM-001098,ACC-000100,harassment,2024-07-11 01:16:51,user
REP-000565,COM-001099,ACC-000100,hate_speech,2026-04-07 12:46:28,automated_system
REP-000566,COM-001099,ACC-000100,hate_speech,2026-04-05 11:26:49,user
REP-000567,COM-001099,ACC-000100,hate_speech,2026-04-06 06:09:12,automated_system
REP-000568,COM-001099,ACC-000100,hate_speech,2026-04-04 07:31:20,automated_system
REP-000569,COM-001100,ACC-000100,harassment,2026-01-02 03:12:47,user
REP-000570,COM-001101,ACC-000100,hate_speech,2026-04-04 09:43:59,automated_system
REP-000571,COM-001102,ACC-000100,hate_speech,2024-07-28 08:52:57,automated_system
REP-000572,COM-001102,ACC-000100,hate_speech,2024-07-27 19:30:36,automated_system
REP-000573,COM-001102,ACC-000100,harassment,2024-07-27 04:49:35,automated_system
REP-000574,COM-001102,ACC-000100,hate_speech,2024-07-30 05:16:43,user
REP-000575,COM-001106,ACC-000100,harassment,2026-05-19 13:47:38,user
REP-000576,COM-001107,ACC-000100,harassment,2026-04-14 11:02:52,user
REP-000577,COM-001107,ACC-000100,hate_speech,2026-04-14 11:22:32,automated_system
REP-000578,COM-001107,ACC-000100,hate_speech,2026-04-14 00:56:54,automated_system
REP-000579,COM-001108,ACC-000100,harassment,2025-05-20 05:07:47,user
REP-000580,COM-001108,ACC-000100,hate_speech,2025-05-21 16:50:54,automated_system
REP-000581,COM-001108,ACC-000100,harassment,2025-05-22 04:35:24,automated_system
REP-000582,COM-001109,ACC-000100,harassment,2026-03-10 01:51:29,automated_system
REP-000583,COM-001117,ACC-000102,spam,2026-05-23 08:13:35,automated_system
REP-000584,COM-001118,ACC-000102,misinformation,2026-06-01 21:22:22,user
REP-000585,COM-001120,ACC-000102,spam,2026-05-24 17:30:33,automated_system
REP-000586,COM-001122,ACC-000102,spam,2026-05-27 19:23:59,user
REP-000587,COM-001123,ACC-000102,spam,2026-05-24 06:27:27,user
REP-000588,COM-001126,ACC-000102,misinformation,2026-05-20 19:58:17,trusted_flagger
REP-000589,COM-001128,ACC-000102,spam,2026-05-30 22:46:20,automated_system
REP-000590,COM-001129,ACC-000102,misinformation,2026-05-27 02:02:03,trusted_flagger
REP-000591,COM-001129,ACC-000102,misinformation,2026-05-26 22:11:03,user
REP-000592,COM-001132,ACC-000102,misinformation,2026-05-22 17:02:20,automated_system
REP-000593,COM-001136,ACC-000103,harassment,2024-03-05 17:02:43,automated_system
REP-000594,COM-001179,ACC-000110,spam,2026-06-03 05:14:55,automated_system
REP-000595,COM-001180,ACC-000110,fake_engagement,2026-06-01 18:51:40,user
REP-000596,COM-001198,ACC-000111,hate_speech,2025-09-04 05:00:24,automated_system
REP-000597,COM-001201,ACC-000111,hate_speech,2025-11-07 19:49:04,user
REP-000598,COM-001204,ACC-000111,hate_speech,2026-05-26 09:48:38,user
REP-000599,COM-001204,ACC-000111,hate_speech,2026-05-27 07:16:01,trusted_flagger
REP-000600,COM-001207,ACC-000111,hate_speech,2026-04-19 14:10:40,trusted_flagger
REP-000601,COM-001207,ACC-000111,hate_speech,2026-04-21 05:20:26,user
REP-000602,COM-001210,ACC-000111,harassment,2026-03-07 19:43:56,user
REP-000603,COM-001214,ACC-000111,hate_speech,2026-05-01 18:44:48,automated_system
REP-000604,COM-001215,ACC-000111,hate_speech,2026-02-03 20:56:08,trusted_flagger
REP-000605,COM-001235,ACC-000115,scam,2026-05-31 18:59:03,user
REP-000606,COM-001237,ACC-000115,scam,2026-05-31 23:15:18,user
REP-000607,COM-001238,ACC-000115,scam,2026-05-27 16:28:08,automated_system
REP-000608,COM-001238,ACC-000115,impersonation,2026-05-25 05:30:46,user
REP-000609,COM-001241,ACC-000115,scam,2026-05-27 21:36:52,user
